Time,Angle,Angle speed,Сontrol angular acceleration
0.36000000000000015,-0.12760284632926341,0.1390083831709958,0.04669578520451069
0.37000000000000016,-0.12621276249755345,0.1394753054139503,0.0466922242954519
0.38000000000000017,-0.12481800944341395,0.1399421923734067,0.04668869594563728
0.3900000000000002,-0.12341858751967988,0.1404090443447617,0.04668519713550222
0.4000000000000002,-0.12201449707623226,0.1408758617211427,0.04668173763810009
0.4100000000000002,-0.12060573845902083,0.14134264482170925,0.04667831005665439
0.4200000000000002,-0.11919231201080373,0.14180939395049855,0.0466749128789289
0.4300000000000002,-0.11777421807129874,0.14227610952035302,0.04667155698544627
0.4400000000000002,-0.11635145697609521,0.14274279184655012,0.046668232619709774
0.45000000000000023,-0.1149240290576297,0.143209441241973,0.046664939542286496
0.46000000000000024,-0.11349193464520997,0.14367605813734177,0.04666168953687712
0.47000000000000025,-0.11205517406383655,0.14414264284642012,0.046658470907834995
0.48000000000000026,-0.11061374763537235,0.14460919569115654,0.046655284473643296
0.49000000000000027,-0.10916765567846079,0.14507571711850648,0.04665214273499209
0.5000000000000002,-0.10771689850727573,0.14554220744291696,0.04664903244104897
0.5100000000000002,-0.10626147643284656,0.14600866699563567,0.04664595527187203
0.5200000000000002,-0.1048013897628902,0.14647509623839614,0.046642924276047285
0.5300000000000002,-0.10333663880050624,0.14694149548836571,0.046639924996957446
0.5400000000000003,-0.10186722384562258,0.14740786508633985,0.04663695979741499
0.5500000000000003,-0.10039314519475918,0.14787420550754923,0.04663404212093812
0.5600000000000003,-0.0989144031396837,0.1483405170737684,0.04663115662191704
0.5700000000000003,-0.09743099796894601,0.14880680013560468,0.0466283061836265
0.5800000000000003,-0.09594292996758996,0.14927305518067235,0.04662550450676843
0.5900000000000003,-0.09445019941578324,0.14973928253710023,0.04662273564278617
0.6000000000000003,-0.09295280659041223,0.1502054825655874,0.046620002848717576
0.6100000000000003,-0.09145075176475635,0.15067165576517771,0.046617319959030415
0.6200000000000003,-0.08994403520710458,0.1511378024719708,0.046614670679310036
0.6300000000000003,-0.08843265718238487,0.15160392305705428,0.04661205850834725
0.6400000000000003,-0.08691661795181432,0.15207001803009867,0.04660949730443999
0.6500000000000004,-0.08539591777151334,0.15253608773667038,0.046606970657170385
0.6600000000000004,-0.08387055689414663,0.15300213255855932,0.04660448218889564
0.6700000000000004,-0.08234053556856104,0.153468153015404,0.04660204568446809
0.6800000000000004,-0.080805854038407,0.15393414946362152,0.04659964482175012
0.6900000000000004,-0.07926651254377078,0.15440012229603617,0.046597283241465656
0.7000000000000004,-0.07772251132081041,0.15486607204173228,0.04659497456961119
0.7100000000000004,-0.0761738506003931,0.15533199906925882,0.04659270275265333
0.7200000000000004,-0.0746205306097005,0.1557979037828254,0.046590471356659294
0.7300000000000004,-0.07306255157187225,0.1562637867205699,0.04658829377445052
0.7400000000000004,-0.07149991370466655,0.15672964826436023,0.046586154379032144
0.7500000000000004,-0.06993261722202294,0.157195488830162,0.04658405658017718
0.7600000000000005,-0.06836066233372133,0.15766130896489752,0.04658201347355252
0.7700000000000005,-0.06678404924407236,0.15812710906485522,0.046580009995770486
0.7800000000000005,-0.0652027781534238,0.1585928895584653,0.04657804936100733
0.7900000000000005,-0.06361684925783916,0.1590586510006479,0.04657614421826041
0.8000000000000005,-0.062026262747832676,0.15952439380345376,0.04657428028058673
0.8100000000000005,-0.06043101880979814,0.1599901184089576,0.0465724605503854
0.8200000000000005,-0.058831117625708564,0.16045582537850203,0.04657069695444209
0.8300000000000005,-0.057226559371923544,0.16092151514162312,0.04656897631210756
0.8400000000000005,-0.05561734422050731,0.16138718815418923,0.046567301256610086
0.8500000000000005,-0.05400347233896542,0.16185284498460187,0.046565683041264946
0.8600000000000005,-0.052384943889119406,0.16231848608049185,0.04656410958899716
0.8700000000000006,-0.050761759028314486,0.16278411191173714,0.04656258312453
0.8800000000000006,-0.04913391790919711,0.1632497230544476,0.04656111427104641
0.8900000000000006,-0.04750142067865264,0.16371531997494942,0.04655969205018283
0.9000000000000006,-0.04586426747890314,0.16418090315741113,0.04655831824616992
0.9100000000000006,-0.04422245844732903,0.16464647318631384,0.046557002890271496
0.9200000000000006,-0.04257599371546589,0.16511203054727663,0.046555736096280484
0.9300000000000006,-0.04092487340999312,0.16557757573910237,0.046554519182573875
0.9400000000000006,-0.0392690976526021,0.16604310935532093,0.04655336162185596
0.9500000000000006,-0.03760866655904889,0.16650863190144385,0.04655225461229086
0.9600000000000006,-0.03594358024003445,0.16697414389131332,0.04655119898694725
0.9700000000000006,-0.03427383880112132,0.1674396459282007,0.04655020368873915
0.9800000000000006,-0.03259944234183931,0.16790513853811728,0.046549260991658195
0.9900000000000007,-0.03092039095645814,0.16837062225040922,0.04654837122919363
1.0000000000000007,-0.02923668473395405,0.16883609767879823,0.0465475428389016
1.0100000000000007,-0.027548323757166066,0.1693015653704161,0.0465467691617885
1.0200000000000007,-0.025855308103461906,0.16976702587063555,0.04654605002194452
1.0300000000000007,-0.02415763784475555,0.17023247980435466,0.046545393371909285
1.0400000000000007,-0.022455313046712003,0.17069792774046597,0.046544793611130605
1.0500000000000007,-0.020748333769307344,0.17116337024094785,0.04654425004818859
1.0600000000000007,-0.019036700066897866,0.1716288079426188,0.046543770167096585
1.0700000000000007,-0.017320411987471678,0.1720942414367982,0.04654334941793674
1.0800000000000007,-0.015599469573103696,0.1725596713027044,0.04654298659061869
1.0900000000000007,-0.013873872860076651,0.17302509818983944,0.04654268871350446
1.1000000000000008,-0.012143621878178256,0.17349052271264764,0.04654245228082045
1.1100000000000008,-0.01040871665105178,0.17395594546827586,0.046542275562821936
1.1200000000000008,-0.008669157196369022,0.17442136711969294,0.046542165141706685
1.1300000000000008,-0.006924943525172093,0.17488678830520546,0.046542118551250886
1.1400000000000008,-0.005176075642120038,0.1753522095718551,0.046542126664963254
1.1500000000000008,-0.003422553546401487,0.17581763136637255,0.04654217945174573
1.1600000000000008,-0.0016643772327377617,0.17628305408194633,0.04654227155737849
1.1700000000000008,9.845330808170173E-5,0.17674847811340605,0.04654240314597173
1.1800000000000008,0.0018659380892157623,0.1760209935667114,-0.07274845466946656
1.1900000000000008,0.003626148024882876,0.1752934951830708,-0.07274983836405775
1.2000000000000008,0.0053790829767135845,0.17456598786122107,-0.07275073218497194
1.2100000000000009,0.007124742855325795,0.1738384765611171,-0.07275113001039708
1.2200000000000009,0.008863127620936967,0.17311097030351594,-0.07275062576011504
1.2300000000000009,0.010594237323972126,0.17238347677024196,-0.07274935332739654
1.2400000000000009,0.012318072091674546,0.17165600375732365,-0.0727473012918314
1.2500000000000009,0.014034632129247783,0.17092855870550352,-0.07274450518201384
1.260000000000001,0.01574391771630282,0.17020114894513114,-0.07274097603724004
1.270000000000001,0.01744592920575413,0.16947378191649473,-0.07273670286364131
1.280000000000001,0.019140667024919077,0.16874646462802037,-0.07273172884743744
1.290000000000001,0.02082813167119928,0.1680192042709581,-0.0727260357062287
1.300000000000001,0.02250832371390886,0.16729200775985448,-0.0727196511103604
1.310000000000001,0.024181243791507403,0.16656488186064858,-0.0727125899205886
1.320000000000001,0.02584689261011389,0.16583783348616943,-0.07270483744791532
1.330000000000001,0.027505270944975582,0.16511086912925318,-0.07269643569162312
1.340000000000001,0.029156379636268114,0.16438399543305923,-0.07268736961939534
1.350000000000001,0.030800219590598706,0.16365721882387071,-0.072677660918853
1.360000000000001,0.03243679177883741,0.16293054555816766,-0.072667326570306
1.370000000000001,0.034066097234419085,0.16220398205718,-0.07265635009876471
1.380000000000001,0.03568813705499088,0.1614775343416828,-0.07264477154971957
1.390000000000001,0.03730291239840771,0.16075120856004874,-0.07263257816340697
1.400000000000001,0.0389104244840082,0.16002501068247982,-0.07261978775689215
1.410000000000001,0.040510674590833,0.15929894650741278,-0.07260641750670366
1.420000000000001,0.042103664055907125,0.1585730219951495,-0.07259245122632826
1.430000000000001,0.04368939427585862,0.15784724273391,-0.07257792612395055
1.440000000000001,0.04526786670319772,0.15712161442661793,-0.07256283072920586
1.450000000000001,0.0468390828474639,0.15639614261539067,-0.07254718112272486
1.460000000000001,0.04840304427361781,0.15567083268794438,-0.07253099274463064
1.470000000000001,0.04995975260049725,0.15494569017062923,-0.07251425173151335
1.480000000000001,0.05150920950220354,0.1542207202550328,-0.07249699155964219
1.490000000000001,0.05305141670475387,0.15349592824348224,-0.07247920115505604
1.500000000000001,0.05458637598718869,0.15277131927521623,-0.07246089682660134
1.5100000000000011,0.05611408917994085,0.15204689836995558,-0.07244209052606594
1.5200000000000011,0.05763455816364041,0.15132267064472216,-0.07242277252334281
1.5300000000000011,0.05914778487008763,0.15059864092720482,-0.0724029717517345
1.5400000000000011,0.060653771279359676,0.14987481415901693,-0.07238267681878971
1.5500000000000012,0.06215251942094985,0.14915119510020108,-0.07236190588158375
1.5600000000000012,0.06364403137195186,0.148427788440131,-0.07234066600700831
1.5700000000000012,0.06512830925635317,0.1477045989099973,-0.07231895301336957
1.5800000000000012,0.06660535524545315,0.14698163100349101,-0.07229679065062902
1.5900000000000012,0.06807517155548806,0.1462588893359486,-0.07227416675424095
1.6000000000000012,0.06953776044884755,0.14553637831155106,-0.07225110243975527
1.6100000000000012,0.07099312423196305,0.14481410232141648,-0.07222759901345738
1.6200000000000012,0.07244126525517722,0.1440920657344228,-0.07220365869936896
1.6300000000000012,0.07388218591252145,0.14337027273765265,-0.0721792996770148
1.6400000000000012,0.07531588863989798,0.14264872764866543,-0.07215450889872117
1.6500000000000012,0.07674237591638464,0.1419274345398836,-0.07212931087818225
1.6600000000000013,0.07816165026178347,0.1412063975302019,-0.07210370096817081
1.6700000000000013,0.0795737142370855,0.1404856206508263,-0.07207768793756048
1.6800000000000013,0.08097857044359376,0.13976510783730312,-0.07205128135231856
1.6900000000000013,0.08237622152196679,0.1390448630716331,-0.07202447656699981
1.7000000000000013,0.08376667015268312,0.1383248901503554,-0.07199729212777126
1.7100000000000013,0.08514991905418667,0.13760519293956575,-0.07196972107896679
1.7200000000000013,0.08652597098358233,0.13688577515964703,-0.07194177799187038
1.7300000000000013,0.0878948287351788,0.1361666405152744,-0.07191346443726324
1.7400000000000013,0.08925649514033154,0.1354477926729714,-0.07188478423029859
1.7500000000000013,0.09061097306706126,0.13472923518991028,-0.07185574830611369
1.7600000000000013,0.09195826541896036,0.13401097167127982,-0.07182635186304666
1.7700000000000014,0.09329837513567316,0.13329300556695486,-0.07179661043249413
1.7800000000000014,0.0946313051913427,0.13257534036011873,-0.07176652068361383
1.7900000000000014,0.0959570585949439,0.13185797943332997,-0.07173609267887474
1.8000000000000014,0.09727563838927719,0.13114092614031356,-0.07170532930164106
1.8100000000000014,0.09858704765068033,0.1304241837995056,-0.07167423408079447
1.8200000000000014,0.09989128948867539,0.1297077556476413,-0.07164281518642812
1.8300000000000014,0.1011883670451518,0.12899164493225182,-0.07161107153894838
1.8400000000000014,0.10247828349447431,0.12827585479598214,-0.07157901362696936
1.8500000000000014,0.10376104204243414,0.12756038838722764,-0.0715466408754513
1.8600000000000014,0.10503664592630642,0.12684524877588946,-0.0715139611338191
1.8700000000000014,0.10630509841406531,0.1261304390071757,-0.07148097687137836
1.8800000000000014,0.10756640280413707,0.12541596207982472,-0.07144769273509671
1.8900000000000015,0.10882056242493532,0.12470182094678602,-0.07141411330387054
1.9000000000000015,0.11006758063440318,0.12398801852974844,-0.07138024170375638
1.9100000000000015,0.11130746081970067,0.12327455769993664,-0.07134608298118011
1.9200000000000015,0.11254020639670004,0.12256144129632249,-0.07131164036141557
1.9300000000000015,0.11376582080966326,0.12184867211607096,-0.07127691802515272
1.9400000000000015,0.11498430753082396,0.1211362529149566,-0.07124192011143603
1.9500000000000015,0.11619567005997353,0.12042418641613596,-0.07120664988206417
1.9600000000000015,0.11739991192413489,0.11971247530142969,-0.07117111147062799
1.9700000000000015,0.11859703667714919,0.1190011222152394,-0.07113530861902827
1.9800000000000015,0.11978704789930159,0.11829012977423935,-0.07109924410000544
1.9900000000000015,0.12096994919704399,0.11757950053962306,-0.07106292346162846
2.0000000000000013,0.12214574420244022,0.11686923707128263,-0.07102634683404316
2.010000000000001,0.12331443657315304,0.11615934184305757,-0.0709895228225064
2.020000000000001,0.12447602999158361,0.11544981735944944,-0.07095244836081316
2.0300000000000007,0.1256305281651781,0.11474066601616524,-0.0709151343284197
2.0400000000000005,0.12677793482533978,0.11403189025050744,-0.07087757656577917
2.0500000000000003,0.12791825372784485,0.11332349240204254,-0.07083978484649131
2.06,0.12905148865186528,0.11261547483037664,-0.07080175716658957
2.07,0.13017764340016905,0.11190783982527541,-0.07076350051012281
2.0799999999999996,0.1312967217984218,0.1112005896661199,-0.07072501591555166
2.0899999999999994,0.132408727695083,0.11049372659869278,-0.07068630674271192
2.099999999999999,0.13351366496106992,0.10978725282003654,-0.07064737786562317
2.109999999999999,0.1346115374892703,0.10908117053722907,-0.07060822828074632
2.1199999999999988,0.13570234919464258,0.10837548186330008,-0.07056886739289968
2.1299999999999986,0.13678610401327557,0.10767018897134105,-0.0705292891959034
2.1399999999999983,0.13786280590298897,0.10696529388915989,-0.07048950821811627
2.149999999999998,0.13893245884188057,0.1062607987599978,-0.07044951291620764
2.159999999999998,0.13999506682948054,0.10555670552572582,-0.07040932342719845
2.1699999999999977,0.1410506338847378,0.10485301630183971,-0.07036892238861066
2.1799999999999975,0.1420991640477562,0.10414973294693165,-0.07032833549080622
2.1899999999999973,0.1431406613772255,0.10344619743590798,-0.07035355110236742
2.199999999999997,0.14417512335158458,0.10274225740123376,-0.07039400346742251
2.209999999999997,0.14520254592559692,0.1020379149275502,-0.07043424736835596
2.2199999999999966,0.14622292507487242,0.10133317195896085,-0.07047429685893364
2.2299999999999964,0.14723625679446203,0.10062803060915618,-0.07051413498046773
2.239999999999996,0.1482425371005536,0.09992249290490833,-0.0705537704247841
2.249999999999996,0.14924176202960268,0.09921656099205736,-0.07059319128509724
2.259999999999996,0.15023392763952326,0.0985102369797299,-0.07063240123274618
2.2699999999999956,0.15121903000932055,0.09780352304964401,-0.07067139300858877
2.2799999999999954,0.152197065239817,0.0970964213924521,-0.07071016571919089
2.289999999999995,0.1531680294537415,0.09638893423007987,-0.07074871623722279
2.299999999999995,0.1541319187960423,0.09568106383339231,-0.07078703966875557
2.3099999999999947,0.1550887294343762,0.09497281246942951,-0.0708251363962793
2.3199999999999945,0.1560384575590705,0.09426418248749888,-0.07086299819306399
2.3299999999999943,0.1569810993839455,0.09355517620521743,-0.0709006282281452
2.339999999999994,0.15791665114599768,0.09284579604813284,-0.07093801570845938
2.349999999999994,0.158845109106479,0.0921360443904385,-0.07097516576943332
2.3599999999999937,0.1597664695503834,0.09142592372156173,-0.07101206688767703
2.3699999999999934,0.160680728787599,0.09071543649828585,-0.07104872232758805
2.3799999999999932,0.16158788315258188,0.09000458526262164,-0.07108512356642034
2.389999999999993,0.1624879290052081,0.08929337255807332,-0.07112127045483212
2.399999999999993,0.16338086273078883,0.08858180098301109,-0.07115715750622316
2.4099999999999926,0.16426668074061895,0.08786987316378604,-0.07119278192250457
2.4199999999999924,0.16514537947225683,0.08715759176320086,-0.07122814005851884
2.429999999999992,0.16601695538988884,0.0864449594862601,-0.07126322769407563
2.439999999999992,0.16688140498475143,0.08573197906872594,-0.0712980417534165
2.4499999999999917,0.1677387247754387,0.0850186532897582,-0.07133257789677414
2.4599999999999915,0.16858891130833628,0.08430498496705165,-0.07136683227065582
2.4699999999999913,0.1694319611580068,0.08359097695315428,-0.07140080138973762
2.479999999999991,0.17026787092753834,0.08287663214906311,-0.07143448040911633
2.489999999999991,0.17109663724902896,0.08216195348733299,-0.07146786617301276
2.4999999999999907,0.1719182567839023,0.08144694394678058,-0.0715009540552408
2.5099999999999905,0.1727327262233701,0.08073160655027406,-0.07153373965065182
2.5199999999999902,0.17354004228887285,0.08001594434877189,-0.07156622015021694
2.52999999999999,0.17434020173236056,0.07929996046614833,-0.0715983882623563
2.53999999999999,0.17513320133702204,0.07858365802396362,-0.07163024421847086
2.5499999999999896,0.17591903791726168,0.07786704024945883,-0.07166177745047987
2.5599999999999894,0.17669770831975626,0.07715011035426968,-0.07169298951891565
2.569999999999989,0.17746920942329897,0.07643287163804173,-0.07172387162279537
2.579999999999989,0.17823353813967938,0.07571532742662888,-0.07175442114128519
2.5899999999999888,0.17899069141394566,0.07499748108547423,-0.07178463411546603
2.5999999999999885,0.1797406662248004,0.0742793360669111,-0.07181450185631327
2.6099999999999883,0.1804834595854695,0.07356089579720457,-0.07184402697065313
2.619999999999988,0.18121906854344152,0.07284216386418457,-0.07187319330199882
2.629999999999988,0.18194749018208337,0.07212314379234203,-0.07190200718425445
2.6399999999999877,0.18266872162000677,0.07140383923294792,-0.07193045593941041
2.6499999999999875,0.18338276001233625,0.07068425385450391,-0.07195853784440044
2.6599999999999873,0.18408960255088128,0.06996439136439259,-0.0719862490111329
2.669999999999987,0.18478924646452521,0.06924425558886176,-0.07201357755308337
2.679999999999987,0.18548168902041384,0.06852385029816309,-0.07204052906986735
2.6899999999999866,0.18616692752339548,0.0678031794619488,-0.07206708362142834
2.6999999999999864,0.18684495931801495,0.06708224697301572,-0.07209324889330838
2.709999999999986,0.1875157817877451,0.06636105685282348,-0.0721190120192243
2.719999999999986,0.18817939235627335,0.06563961317339906,-0.07214436794244226
2.7299999999999858,0.18883578848800733,0.06491792000013887,-0.07216931732601975
2.7399999999999856,0.1894849676880087,0.06419598159945719,-0.07219384006816727
2.7499999999999853,0.19012692750400328,0.06347380212928677,-0.07221794701704178
2.759999999999985,0.19076166552529616,0.06275138595283218,-0.0722416176454593
2.769999999999985,0.1913891793848245,0.06202873740626418,-0.0722648546567998
2.7799999999999847,0.19200946675888714,0.06130586089108261,-0.07228765151815784
2.7899999999999845,0.19262252536779798,0.06058276096302218,-0.07230999280604267
2.7999999999999843,0.19322835297742819,0.0598594420844454,-0.07233188785767783
2.809999999999984,0.19382694739827264,0.059135908985601685,-0.07235330988437152
2.819999999999984,0.19441830648812866,0.05841216629191796,-0.07237426936837302
2.8299999999999836,0.19500242815104785,0.0576882187657017,-0.07239475262162551
2.8399999999999834,0.19557931033870488,0.05696407127963836,-0.07241474860633407
2.849999999999983,0.19614895105150126,0.05623972862779433,-0.07243426518440285
2.859999999999983,0.1967113483377792,0.05551519593147999,-0.07245326963143472
2.869999999999983,0.197266500297094,0.05479047813669305,-0.07247177947869343
2.8799999999999826,0.19781440507846093,0.054065580390320694,-0.07248977463723534
2.8899999999999824,0.19835506088236413,0.05334050791571205,-0.0725072474608645
2.899999999999982,0.19888846596152124,0.052615265876901185,-0.0725242038810866
2.909999999999982,0.19941461862029025,0.051889859793116215,-0.07254060837849723
2.9199999999999817,0.19993351721822142,0.05116429497643207,-0.07255648166841397
2.9299999999999815,0.20044516016798575,0.0504385769822647,-0.07257179941673747
2.9399999999999813,0.2009495459378084,0.04971271142394118,-0.0725865558323515
2.949999999999981,0.2014466730520478,0.04898670386774707,-0.07260075561941107
2.959999999999981,0.20193654009072529,0.0482605602562446,-0.0726143611502466
2.9699999999999807,0.20241914569328773,0.04753428630952921,-0.07262739467153918
2.9799999999999804,0.202894488556383,0.04680788801683496,-0.07263982926942467
2.9899999999999802,0.20336256743655134,0.046081371425921815,-0.07265165909131496
2.99999999999998,0.20382338115081056,0.04535474253126398,-0.07266288946578311
3.00999999999998,0.2042769285761232,0.04462800774539697,-0.0726734785867011
3.0199999999999796,0.20472320865357718,0.04390117323363023,-0.07268345117667448
3.0299999999999794,0.20516222038591347,0.04317424544689598,-0.07269277867342488
3.039999999999979,0.20559396284038242,0.042447230916519633,-0.07270145303763473
3.049999999999979,0.20601843514954762,0.04172013609414012,-0.07270948223795179
3.0599999999999787,0.20643563651048902,0.040992967913477896,-0.0727168180662224
3.0699999999999785,0.2068455661896238,0.040265733026006195,-0.07272348874716987
3.0799999999999783,0.20724822351988387,0.039538438376199546,-0.07272946498066524
3.089999999999978,0.20764360790364586,0.038811091032269145,-0.07273473439304001
3.099999999999978,0.20803171881396856,0.03808369795562085,-0.07273930766482928
3.1099999999999777,0.20841255579352477,0.03735626661812731,-0.07274313374935384
3.1199999999999775,0.20878611845970604,0.03662880422175065,-0.07274623963766655
3.1299999999999772,0.20915240650192354,0.035901318241852616,-0.07274859798980304
3.139999999999977,0.20951141968434206,0.035173816340493075,-0.07275019013595398
3.149999999999977,0.20986315784774698,0.034446306039647365,-0.07275103008457101
3.1599999999999766,0.21020762090814346,0.033718794629774396,-0.07275114098729708
3.1699999999999764,0.2105448088544412,0.03299128321990143,-0.07275114098729708
3.179999999999976,0.21087472168664023,0.03226377181002846,-0.07275114098729708
3.189999999999976,0.21119735940474052,0.03153626040015549,-0.07275114098729708
3.1999999999999758,0.21151272200874208,0.030808748990282516,-0.07275114098729708
3.2099999999999755,0.2118208094986449,0.030081237580409544,-0.07275114098729708
3.2199999999999753,0.212121621874449,0.02935372617053657,-0.07275114098729708
3.229999999999975,0.21241515913615436,0.0286262147606636,-0.07275114098729708
3.239999999999975,0.212701421283761,0.027898703350790626,-0.07275114098729708
3.2499999999999747,0.2129804083172689,0.027171191940917654,-0.07275114098729708
3.2599999999999745,0.21325212023667806,0.02644368053104468,-0.07275114098729708
3.2699999999999743,0.2135165570419885,0.02571616912117171,-0.07275114098729708
3.279999999999974,0.2137737187332002,0.024988657711298736,-0.07275114098729708
3.289999999999974,0.2140236053103132,0.024261146301425764,-0.07275114098729708
3.2999999999999736,0.21426621677332747,0.02353363489155279,-0.07275114098729708
3.3099999999999734,0.214501553122243,0.02280612348167982,-0.07275114098729708
3.319999999999973,0.2147296143570598,0.022078612071806846,-0.07275114098729708
3.329999999999973,0.2149504004777779,0.021351100661933874,-0.07275114098729708
3.3399999999999728,0.21516391148439723,0.0206235892520609,-0.07275114098729708
3.3499999999999726,0.21537014737691784,0.01989607784218793,-0.07275114098729708
3.3599999999999723,0.21556910815533972,0.019168566432314956,-0.07275114098729708
3.369999999999972,0.21576079381966287,0.018441055022441984,-0.07275114098729708
3.379999999999972,0.2159452043698873,0.01771354361256901,-0.07275114098729708
3.3899999999999717,0.21612233980601298,0.01698603220269604,-0.07275114098729708
3.3999999999999715,0.21629220012803993,0.016258520792823066,-0.07275114098729708
3.4099999999999713,0.21645478533596815,0.015531009382950095,-0.07275114098729708
3.419999999999971,0.21661009542979764,0.014803497973077125,-0.07275114098729708
3.429999999999971,0.2167581304095284,0.014075986563204154,-0.07275114098729708
3.4399999999999706,0.21689889027516043,0.013348475153331183,-0.07275114098729708
3.4499999999999704,0.21703237502669376,0.012620963743458212,-0.07275114098729708
3.45999999999997,0.21715858466412835,0.011893452333585242,-0.07275114098729708
3.46999999999997,0.2172775191874642,0.01116594092371227,-0.07275114098729708
3.47999999999997,0.21738917859670134,0.0104384295138393,-0.07275114098729708
3.4899999999999696,0.21749356289183974,0.00971091810396633,-0.07275114098729708
3.4999999999999694,0.2175906720728794,0.008983406694093359,-0.07275114098729708
3.509999999999969,0.21768050613982035,0.008255895284220388,-0.07275114098729708
3.519999999999969,0.21776306509266255,0.007528383874347417,-0.07275114098729708
3.5299999999999687,0.21783834893140602,0.006800872464474446,-0.07275114098729708
3.5399999999999685,0.21790635765605076,0.0060733610546014755,-0.07275114098729708
3.5499999999999683,0.21796709126659677,0.005345849644728505,-0.07275114098729708
3.559999999999968,0.21802054976304405,0.004618338234855534,-0.07275114098729708
3.569999999999968,0.2180667331453926,0.003890826824982563,-0.07275114098729708
3.5799999999999677,0.21810564141364241,0.0031633154151095924,-0.07275114098729708
3.5899999999999674,0.2181372745677935,0.0024358040052366216,-0.07275114098729708
3.5999999999999672,0.21816163260784585,0.0017082925953636509,-0.07275114098729708
3.609999999999967,0.2181787155337995,9.807811854906801E-4,-0.07275114098729708
3.619999999999967,0.21818852334565442,2.5326977561770925E-4,-0.07275114098729708
3.6299999999999666,0.2181910560434106,-4.742416342552616E-4,-0.07275114098729708
3.6399999999999664,0.21818631362706806,-9.396627681204207E-4,-0.04654211338651591
3.649999999999966,0.21817691699938685,-0.0014050839019855799,-0.04654211338651591
3.659999999999966,0.21816286616036698,-0.001870505035850739,-0.04654211338651591
3.6699999999999657,0.21814416111000848,-0.002335926169715898,-0.04654211338651591
3.6799999999999655,0.2181208018483113,-0.002801347303581057,-0.04654211338651591
3.6899999999999653,0.21809278837527551,-0.003266768437446216,-0.04654211338651591
3.699999999999965,0.21806012069090105,-0.0037321895713113753,-0.04654211338651591
3.709999999999965,0.21802279879518793,-0.004197610705176534,-0.04654211338651591
3.7199999999999647,0.21798082268813618,-0.0046630318390416935,-0.04654211338651591
3.7299999999999645,0.21793419236974576,-0.005128452972906853,-0.04654211338651591
3.7399999999999642,0.21788290784001668,-0.005593874106772012,-0.04654211338651591
3.749999999999964,0.21782696909894897,-0.006059295240637171,-0.04654211338651591
3.759999999999964,0.2177663761465426,-0.00652471637450233,-0.04654211338651591
3.7699999999999636,0.21770112898279756,-0.006990137508367489,-0.04654211338651591
3.7799999999999634,0.2176312276077139,-0.007455558642232648,-0.04654211338651591
3.789999999999963,0.21755667202129156,-0.007920979776097807,-0.04654211338651591
3.799999999999963,0.2174774622235306,-0.008386400909962967,-0.04654211338651591
3.8099999999999627,0.21739359821443097,-0.008851822043828126,-0.04654211338651591
